"Compound","Rack.Number","N","yield.est","yield.sd","yield.log2.ratio","p.yield","p.adj.yield"
"Alendronate sodium","L1021-06",4,4658.4238311608,135.715431366514,0.085522726071223,0.02174874466462,0.045403662304069
"Allopurinol","L1021-06",4,4249.0300017441,102.833879382129,-0.047185647913392,0.061036097470896,0.104943251955869
"Amprenavir (agenerase)","L1021-06",4,4207.87431731831,256.242055126984,-0.061227564037535,0.250567139520644,0.329682086683521
"Arbidol HCl","L1021-06",4,4254.66870750933,131.249193209912,-0.045272378331544,0.126948594328546,0.191148035786394
"Argatroban","L1021-06",4,4286.07853226159,82.1726510800528,-0.034660894012914,0.077246858508557,0.127158234197684
"ARN-509","L1021-06",4,3425.62317559638,165.37782834287,-0.357952717017428,0.000640199105308,0.002985079318852
"Arsonic acid","L1021-06",3,20.9286363384257,15.0452503953811,-7.71269705604055,3.79E-48,4.99E-46
"Atazanavir","L1021-06",4,4163.5196871956,115.345897870036,-0.076515532489188,0.020350623198286,0.043076212058898
"Atropine","L1021-06",4,4198.46029700861,62.1953681578654,-0.064458833482865,0.001375957295345,0.005386668461181
"Axitinib (AG 013736)","L1021-06",4,4259.06558378868,52.1431044617212,-0.043782232656204,0.004476685343685,0.013189876191453
"AZD6244 (Selumetinib)","L1021-06",4,4317.77194320826,118.881861161665,-0.024032133379502,0.322448818847884,0.406297842487104
"Bephenium Hydroxynaphthoate","L1021-06",4,3247.49647964898,101.023500855612,-0.434991216483472,9.24E-06,8.82E-05
"Betacarotene","L1021-06",4,4427.00829422503,140.969345758208,0.012012898153541,0.651192076291942,0.722450468478771
"Betamethasone Dipropionate","L1021-06",4,3988.75362623104,26.0516137424278,-0.138381163168069,2.04E-14,7.32E-13
"Betamethasone Valerate","L1021-06",4,4350.24133031783,111.64825391875,-0.013223741332944,0.547039796346587,0.622707571480598
"Bexarotene","L1021-06",4,4391.68435626824,91.0007697203621,0.000455188934934,0.979836955420655,0.997496220837608
"BIBR-1048","L1021-06",4,4390.07102742084,117.570117089223,-7.49E-05,0.997325982779078,1
"Biotin","L1021-06",4,4103.46681592882,177.974641137366,-0.097475891743717,0.043177426441345,0.078334789902999
"Bleomycin Sulfate","L1021-06",3,2.08186558791402,0.838822047306841,-11.0422265363996,1.03E-47,1.28E-45
"Blonanserin","L1021-06",4,4480.26490866696,89.0498946550612,0.029264860089438,0.137425117392962,0.203971063878293
"Busulfan","L1021-06",4,4242.13048993061,73.7654932200447,-0.049530178717699,0.014774053734873,0.033766825703865
"BYL-719","L1021-06",4,4239.68003152856,163.074678990482,-0.050363789483693,0.160325466795376,0.22985021599308
"Calcium Gluceptate","L1021-06",4,4483.30428860021,177.659651991381,0.03024324234513,0.378540686925712,0.463390054521444
"Canagliflozin","L1021-06",4,4081.9627121133,76.0583514862957,-0.105056174537795,0.000450478754504,0.002295351798076
"Carbadox","L1021-06",4,4170.2595688882,9.02241096743253,-0.074181994315149,1.02E-09,2.17E-08
"Carbenoxolone disodium","L1021-06",4,3883.42390073711,132.977918657396,-0.176989982947238,0.002161502686023,0.007563346566846
"Casanthranol","L1021-06",4,4089.62632479463,185.827061234506,-0.102350150237707,0.04307489394705,0.078334789902999
"Cefdinir","L1021-06",4,4272.55285450147,35.1845781719202,-0.03922083907714,0.001131386872782,0.004630956205985
"Cefoperazone","L1021-06",4,4189.4211586395,24.7668034945855,-0.06756825395241,7.48E-08,1.19E-06
"CH5424802","L1021-06",4,4207.44409673246,111.696288841888,-0.061375075296338,0.036508214439211,0.068155561800114
"Chlorothiazide","L1021-06",4,4131.50384897195,134.503660347569,-0.087652166446445,0.023554106879237,0.048305466079098
"Chlorprothixene","L1021-06",4,4574.12953855462,50.268064177715,0.059178044954033,0.000305282829059,0.001681181484818
"Cisplatin","L1021-06",4,2682.25232465113,41.3806643579714,-0.710874217514946,5.28E-19,2.75E-17
"Clotrimazole","L1021-06",4,2039.1568281395,34.6915357565231,-1.10634644336432,5.97E-27,4.07E-25
"Conivaptan HCl","L1021-06",4,4296.34969412162,108.453333039226,-0.031207754420434,0.18490956788279,0.258168231429573
"Crenolanib (CP-868596)","L1021-06",4,4242.30647038378,45.9916029028652,-0.049470331227923,0.000849657650876,0.003732829279516
"CX-4945 (Silmitasertib)","L1021-06",4,1115.37166517692,744.63445535321,-1.97679465181356,0.003004100943255,0.009784361721277
"Cyproterone Acetate","L1021-06",4,3863.83688486393,161.419958730881,-0.184284987377149,0.004660287459613,0.013589068300376
"Cytarabine","L1021-06",4,4599.56685531115,108.929312555671,0.067178829636072,0.021357636398378,0.044782876812942
"Dacomitinib (PF299804, PF299)","L1021-06",4,4111.31771102916,155.957865709717,-0.09471831463648,0.031080927931865,0.060278088182004
"DAPT (GSI-IX)","L1021-06",4,4323.86481758685,142.598367728034,-0.021997759255566,0.432297497634636,0.515471744766993
"Darunavir","L1021-06",4,4209.84502602267,52.1844729541567,-0.060552052866209,0.000494512536116,0.002450253844364
"Dextrose (D-glucose)","L1021-06",4,4488.11653607971,135.823445257148,0.031790958448459,0.250638430088686,0.329682086683521
"Dibucaine (Cinchocaine) HCl","L1021-06",4,4367.27414743265,83.3209830292333,-0.007586081814778,0.655628697976359,0.726964630341706
"Dichlorphenamide","L1021-06",4,4297.80364467406,134.766088517609,-0.030719606911536,0.270069837631022,0.351037520707778
"Dicyclomine HCl","L1021-06",4,4393.01436371962,107.367577162681,0.000892038331884,0.96555363361423,0.985492789703321
"Didanosine","L1021-06",4,4309.03158333944,73.9002335431665,-0.026955505428986,0.117449643278369,0.179303432248135
"Difloxacin HCl","L1021-06",4,4440.75469826762,95.1694837753838,0.016485702590085,0.393866896802594,0.478595485543164
"Dinaciclib (SCH727965)","L1021-06",4,4495.84991628587,126.764570953488,0.034274697025968,0.196635855300942,0.272806376091202
"dmso","L1021-06",32,4390.2989416527,145.177017899306,0,1,1
"Embelin","L1021-06",3,522.15883863378,452.600360190675,-3.07175853750498,0.004228458933634,0.012715854821193
"Entinostat (MS-275,SNDX-275)","L1021-06",4,4181.71280504749,145.003937419422,-0.070225195459266,0.05657194854644,0.098453118200978
"Erlotinib Hydrochloride","L1021-06",4,4329.88849806482,80.4627695987832,-0.019989304648636,0.25365364425554,0.332983568853389
"Everolimus (RAD001)","L1021-06",2,548.495416404058,749.336288826502,-3.00076770858411,0.086618044222824,0.139206844639323
"Fludarabine Phosphate (Fludara)","L1021-06",4,3955.86750362989,132.100097990916,-0.150325072437699,0.003690054566464,0.011488563587242
"GDC-0941","L1021-06",4,4115.08729222851,145.0262726727,-0.093396143777882,0.025376215341797,0.051244921073271
"Gefitinib (ZD1839)","L1021-06",4,4111.9884175048,116.973904395433,-0.094482977439173,0.010556562936454,0.025893703381351
"Lapatinib","L1021-06",4,3338.62812985724,480.287584800465,-0.39506376920927,0.021352954333199,0.044782876812942
"LDK378","L1021-06",4,513.468842375143,593.807514368509,-3.09597053761289,0.000909929605297,0.003919239280333
"Linsitinib","L1021-06",4,4600.40380421027,58.7428924331476,0.067441322218767,0.000469886413672,0.002357780304134
"Lopinavir","L1021-06",4,4037.97279280624,19.6495388581357,-0.120687988186022,1.93E-14,7.06E-13
"LY2157299","L1021-06",4,4432.35798545569,160.123528424722,0.013755229084036,0.645575037881398,0.717230327155744
"Maraviroc","L1021-06",4,4272.23075034936,98.129617707132,-0.039329606738113,0.088083274856622,0.140890480899305
"Neratinib (HKI-272)","L1021-06",4,4261.3598492738,63.1939185918498,-0.043005293630364,0.013394085391442,0.031337404519385
"Nilotinib(AMN-107)","L1021-06",4,4268.53971614947,21.2157762361364,-0.040576575518818,0.000113627059391,0.000751306676974
"Nintedanib (BIBF 1120)","L1021-06",4,4110.41134166812,102.187023801604,-0.095036402128614,0.005375561965269,0.015269376444449
"Palbociclib (PD0332991) Isethionate","L1021-06",4,4218.22563716745,92.9441455679912,-0.05768290983067,0.022504698681909,0.046490897904007
"Panobinostat (LBH589)","L1021-06",4,3833.55581026707,53.9244904333336,-0.195635994983915,3.22E-08,5.44E-07
"Pazopanib Hydrochloride","L1021-06",4,4360.1080068055,164.15971369976,-0.009955304953146,0.745046946013197,0.808873043529978
"PD 0332991 (Palbociclib) HCl","L1021-06",4,4695.27529560888,137.073482973707,0.096890570891868,0.014878041787199,0.033926053763891
"Perindopril Erbumine","L1021-06",4,4177.59843668315,347.2149421645,-0.071645355360793,0.308941881194374,0.392893296597246
"R788 disodium","L1021-06",4,4261.45948636205,121.845225975194,-0.042971561615769,0.1205956500879,0.183513449649831
"Rapamycin (Sirolimus)","L1021-06",4,1403.22113970523,1958.46364718496,-1.64557679080367,0.055356009680118,0.096592083969633
"Regorafenib","L1021-06",4,4869.73188222611,377.195465939344,0.149523164320916,0.083241937764054,0.134782400458259
"Ritonavir","L1021-06",4,4089.8745498777,60.3694304361756,-0.102262586680475,4.70E-05,0.000349318629833
"Romidepsin (FK228, depsipeptide)","L1021-06",4,5105.87217299645,657.280151157936,0.217838241657489,0.117284483174326,0.179189662469584
"Semagacestat (LY450139)","L1021-06",4,4173.23640817315,38.0131917882522,-0.073152528616846,2.24E-06,2.66E-05
"Sorafenib Tosylate","L1021-06",2,6767.65018205944,2594.62268597225,0.624335819635668,0.418394977091564,0.503142864787118
"Sunitinib malate","L1021-06",4,4278.1161559813,63.0862363243216,-0.03734352431297,0.024872870190165,0.050434527554828
"Temsirolimus","L1021-06",4,1055.65044448299,15.8892354225336,-2.05618698133116,9.15E-47,1.01E-44
"Tivantinib (ARQ 197)","L1021-06",4,3930.12611898284,124.54002688894,-0.159743568483054,0.002204061741335,0.007659912766222
"Verteporfin","L1021-06",4,3760.57826656573,79.6508934414701,-0.223364655131337,1.26E-05,0.000110755560742
"VX-809","L1021-06",4,3595.17398156003,4503.594092017,-0.288257589429581,0.747372535855666,0.810507681506666
"Diperodon HCl","L1021-07",4,4851.44783990525,76.6609802202495,-0.062173807947563,0.005267159773204,0.015006764220349
"Diphemanil Methylsulfate","L1021-07",4,4916.39909853232,41.6223531467631,-0.042987135505556,0.000455816988943,0.002311617350727
"Diphenylpyraline HCl","L1021-07",4,5356.87096764586,85.5084142774249,0.080801376276747,0.002774508165234,0.009203360138704
"dmso","L1021-07",32,5065.09444324909,104.776570926681,0,1,1
"Docosanol (Abreua)","L1021-07",4,5346.56557650851,219.605884659522,0.078023288842671,0.081036135769097,0.131967413851322
"Dofetilide","L1021-07",4,5084.20166375092,133.864876546472,0.005432086036181,0.798782612465085,0.849485328049205
"Dovitinib Dilactic acid","L1021-07",4,4217.034389653,86.8537210679668,-0.26436038287269,4.10E-05,0.000314206625058
"Doxapram HCl","L1021-07",4,5127.01837752579,76.2386000579508,0.017530899382446,0.20926839434991,0.286710752342184
"Doxycycline HCl","L1021-07",4,4981.17843014312,105.156013989778,-0.024102079098907,0.210619696250461,0.288162726288692
"Duloxetine HCl","L1021-07",4,4818.35570551811,82.1941024862589,-0.072048268028743,0.00430907792019,0.012829890132854
"Emtricitabine","L1021-07",4,5102.08197149012,112.667611464487,0.010496908246643,0.569373239733425,0.643733341442736
"Enoxacin (Penetrex)","L1021-07",4,4981.59763673902,149.110340142602,-0.023980669709936,0.348438040025378,0.432852504014274
"Epleremone","L1021-07",4,4781.10224717499,147.178004554163,-0.083245910580205,0.026919997858555,0.053867242678504
"Estradiol","L1021-07",4,4705.78544211127,86.0008384067053,-0.106153626509297,0.001266265996487,0.005026923443883
"Estrone","L1021-07",4,4543.12689074017,39.5500778732897,-0.156903568813094,3.86E-09,7.39E-08
"Ethambutol HCl","L1021-07",4,4850.57198290114,64.3500557894117,-0.062434288668664,0.001841296389579,0.006766250859105
"Ethinyl Estradiol","L1021-07",4,3369.61258520869,140.644383181629,-0.588006439799686,6.72E-05,0.000481611956699
"Ethionamide","L1021-07",4,5225.64261870587,55.9252173563786,0.045019292603518,0.002913457285219,0.009552081348057
"Ezetimibe","L1021-07",4,4230.70290269109,107.934904101196,-0.25969179233721,0.000193513770831,0.001184448064808
"Famprofazone","L1021-07",4,5022.97697431144,157.809488433309,-0.012046508019153,0.635817187223339,0.708574170879674
"Fenticonazole Nitrate","L1021-07",3,320.393248614742,554.93734869618,-3.98267351718075,0.004421161441919,0.013084784686638
"Flucytosine","L1021-07",4,3169.44607927455,38.6990794696314,-0.67635844551111,4.69E-15,1.82E-13
"Flurbiprofen","L1021-07",4,5316.59789421701,92.1473653693436,0.069914186778561,0.006979652366268,0.018524356060853
"Furosemide","L1021-07",4,4768.14938702073,47.8475497843489,-0.087159733209757,1.65E-05,0.000140786760858
"Gabapentin","L1021-07",4,5160.84011209017,96.8806487030273,0.027016765574984,0.139810905606454,0.206736096023904
"Gemcitabine","L1021-07",4,5237.03526055142,60.3485336642282,0.048161148747575,0.003407786844088,0.010831502557494
"Glipizide","L1021-07",4,4972.12550120251,96.3251971414023,-0.026726457773517,0.146958363977772,0.214251984080434
"Guaifensin","L1021-07",4,4913.34582650886,60.5938632660102,-0.04388338267819,0.006167422022331,0.016864444451104
"Guanethidine Sulfate","L1021-07",4,5462.21187718705,179.302160045467,0.108896107171921,0.019020865648159,0.041052676186038
"Ibuprofen","L1021-07",4,4531.27399403779,109.521205455552,-0.160672440220662,0.001068320147312,0.004437119603438
"Imidapril HCl","L1021-07",4,4863.74694355197,46.4949541067742,-0.058521001037731,0.000167070919312,0.001045250656582
"Indomethacin","L1021-07",4,3479.58976162249,112.688463059787,-0.541671945092348,2.38E-05,0.000194560452177
"Ipratropium Bromide","L1021-07",4,4959.31807445512,62.8823554839547,-0.030447411561743,0.031051231264989,0.060278088182004
"Isradipine (Dynacirc)","L1021-07",4,2726.97390111325,61.4452314320787,-0.893288276822259,3.64E-09,7.05E-08
"Istradefylline (KW-6002)","L1021-07",4,4172.54575356183,113.951448180297,-0.279661300247852,0.000206554805814,0.001225083689353
"L-Glutamine","L1021-07",4,5320.89901163993,107.20685579176,0.071080852427331,0.012415980843238,0.02957396882781
"Lamivudine","L1021-07",4,4962.95553459985,160.833279706518,-0.029389640701138,0.296013549990609,0.380012200215217
"Laquinimod (ABR-215062)","L1021-07",4,3727.6660890962,67.0802296572077,-0.442316535272271,3.13E-07,4.45E-06
"Levodopa","L1021-07",4,5297.37415597391,132.245005990666,0.064688240822554,0.034228561513198,0.065019489784696
"Lithium Citrate","L1021-07",4,5341.0187542638,78.7266742447207,0.076525780441151,0.002181359833778,0.007619343447668
"Lithocholic Acid","L1021-07",4,4829.85483800248,15.0249348195796,-0.068609340324986,2.51E-13,8.01E-12
"Meloxicam (Mobic)","L1021-07",4,4855.19458909947,41.3159391270119,-0.061060051715179,3.08E-05,0.000243439419079
"Mepenzolate Bromide","L1021-07",4,4866.94377490778,72.7339951552898,-0.05757306156602,0.005397646449338,0.015288176261234
"Mepiroxol","L1021-07",4,5049.45508449108,98.0839350082584,-0.004461462814954,0.780634355304136,0.836484618122644
"Mesna","L1021-07",4,5030.51970439145,72.1305232714631,-0.009881716669292,0.434586044235735,0.517264665535249
"Mestranol","L1021-07",4,4476.71752695409,108.239864334497,-0.178147880046403,0.000707193114148,0.003228916366446
"Methimazole","L1021-07",4,5086.11208706559,90.6533569050932,0.005974086674907,0.68947508595372,0.75853769890401
"Methyocarbamol","L1021-07",4,5152.68972876363,152.228065991379,0.024736553031701,0.336898622141294,0.42048521210438
"Meticrane","L1021-07",4,5119.09683187823,69.9751584847407,0.015300126710981,0.232073142070227,0.31024139485299
"Mirabegron (YM178)","L1021-07",4,5129.98335508653,136.635885064227,0.01836497519795,0.41869698869578,0.503199967569336
"Mitotane (Lsodren)","L1021-07",4,4172.92705579053,259.858424431396,-0.279529467612989,0.005720420185536,0.015968026870894
"Monobenzone","L1021-07",4,5371.53826031701,72.1023240020859,0.08474612579811,0.000795083462431,0.003532314618488
"Nevirapine","L1021-07",4,5002.26733243881,237.927199216404,-0.018007009172719,0.636300591533767,0.708713391246342
"Nicotine Difartrate","L1021-07",4,4915.9871839901,82.8900078960857,-0.043108015025665,0.027277948957445,0.054308665749113
"Nifenazone","L1021-07",4,5011.19527911432,171.446622233437,-0.015434411000284,0.578793293244589,0.653124623712643
"Nilvadipine","L1021-07",2,808.562517989482,1131.2908748285,-2.64715793743606,0.118102991568319,0.180161739452598
"Nimodipine","L1021-07",4,2988.96099180694,146.938880629902,-0.760945100744435,4.22E-05,0.000320673142681
"Nitazoxanide","L1021-07",4,4687.06294598298,53.0363369260696,-0.111904999676188,1.34E-05,0.000116659633562
"Nitrofurazone","L1021-07",4,4761.89832408452,51.8690937024628,-0.089052353071716,4.02E-05,0.000310433869787
"Noscapine HCl","L1021-07",4,5635.64345479761,140.228311553842,0.153991171214861,0.002598405095289,0.008781276706645
"ODM-201","L1021-07",4,4796.56985155505,52.2402122083735,-0.078586102789004,9.25E-05,0.000637156432842
"Olsalazine Sodium","L1021-07",4,4662.86997218538,205.951537642751,-0.119370970078747,0.027728133391386,0.054983470125145
"Orlistat","L1021-07",4,4994.65186885521,40.8747506832069,-0.02020504507761,0.030136226659406,0.058989425847173
"Oxeladin Citrate","L1021-07",4,5034.1870613316,37.9569157246575,-0.008830344179653,0.269582393260604,0.350634468076457
"Oxethazaine","L1021-07",4,5019.65983953098,52.1919517923658,-0.012999567292425,0.200994036836588,0.277296029885509
"Oxybutynin","L1021-07",4,5014.46001115415,48.1381958697531,-0.014494818972869,0.137335203784578,0.203971063878293
"Paliperidone","L1021-07",4,4963.52196084731,130.366926341309,-0.029224994110338,0.218041931189,0.295860602581094
"Pasiniazid","L1021-07",4,4937.00364188107,71.7473628790974,-0.036953460313264,0.02633811549832,0.0528634054215
"Piromidic Acid","L1021-07",4,4516.9606204667,208.038516852093,-0.165236833425283,0.01189553184979,0.028575293398584
"Piroxicam","L1021-07",4,4924.93455496235,41.4445397683605,-0.04048461619577,0.000664060614203,0.003074585091991
"Pitavastatin Calcium","L1021-07",2,346.009824973932,489.331511617097,-3.87170426064,0.046017276936785,0.08238080585593
"Potassium Canrenoate","L1021-07",4,5314.89389431801,170.052109021616,0.06945172068746,0.057332562514517,0.099426733413334
"Pridinol Methanesulfonate","L1021-07",4,4949.59247462582,135.409409290682,-0.033279424037685,0.186117015034218,0.259487544938398
"Prochlorperazine","L1021-07",4,4687.6592556943,96.2985952881697,-0.111721465050626,0.001958540978534,0.007052888004667
"Progesterone","L1021-07",4,3624.11223756847,47.7174747146977,-0.482961533757278,1.57E-10,3.74E-09
"Ranolazine","L1021-07",4,4913.99003239827,94.210407078209,-0.04369423830445,0.040651960107373,0.074415671418774
"Rifaximin (Xifaxan)","L1021-07",4,4973.5720291961,229.668367989717,-0.026306799168136,0.486178426244099,0.565729693163381
"Riluzole","L1021-07",4,5009.49307985559,98.3481204503717,-0.015924547878078,0.351021716711128,0.435090867672665
"Risperidone","L1021-07",4,4906.45512850644,77.1769880358909,-0.045908103446685,0.016681816094283,0.03693163540694
"Rivastigmine Tartrate","L1021-07",4,5005.90204655712,47.1362513179583,-0.016959108389766,0.085772927108917,0.138258258196697
"Rizatriptan Benzoate","L1021-07",4,5028.86748084328,65.8701737452873,-0.010355633160809,0.380523186661118,0.465132466513313
"Rosuvastatin Calcium","L1021-07",4,32.2311783532308,64.1026040501931,-7.29598842594316,1.45E-10,3.49E-09
"Silodosin","L1021-07",4,5099.06429710055,108.191879378367,0.009643360245425,0.586509975894658,0.659948902870654
"Simvastatin (Zocor)","L1021-07",2,996.655326235518,1.71055831356775,-2.34542260151927,2.28E-51,5.62E-49
"Sodium 4-amiropparaty Hyalrate","L1021-07",4,5113.40268471142,48.1618268162282,0.013694474306249,0.15379168455207,0.221931503912002
"Sotrastaurin (AEB071)","L1021-07",4,4899.09089636043,144.085850498179,-0.048075110397157,0.101125686409676,0.157545691120512
"Sulfadiazine","L1021-07",4,5042.25787346976,259.774672774668,-0.006519266569851,0.872495491103445,0.913141125416364
"Tebipenempivoxil","L1021-07",4,5115.95432730728,48.971364293562,0.014414214988132,0.140456409316631,0.20741902230716
"Telbivudine","L1021-07",4,5053.39725052143,90.8666576036782,-0.003335574108993,0.823090665898746,0.871650754491844
"(+)-Ketoconazole","L1021-08",4,2262.04179399105,19.5426038155445,-1.11925728311795,4.74E-38,4.07E-36
"2-Deoxy-D-glucose","L1021-08",4,4663.49013888177,148.875789800601,-0.075472801476163,0.040127767186774,0.07355619447436
"Acebutolol HCl","L1021-08",4,4968.69517271729,167.777122382276,0.015984167642308,0.564594504963609,0.6399307323596
"Acyclovir","L1021-08",4,4683.30336310351,99.6945334347471,-0.069356375958146,0.013901586314325,0.032219737565558
"Adapalene sodium salt","L1021-08",4,4599.26957217571,164.377067768917,-0.095478108877655,0.028708113469488,0.056586181783826
"AHU-377(Sacubitril)","L1021-08",4,4312.84106341196,36.655944383386,-0.188244317317189,6.95E-10,1.51E-08
"Alvelestat","L1021-08",4,4639.60568991178,120.063926562999,-0.082880669228186,0.015794561942121,0.035645946300882
"Amsacrine","L1021-08",4,3691.04644080513,82.456087678457,-0.412852978539075,8.86E-06,8.59E-05
"Amsacrine hydrochloride","L1021-08",4,3635.72964536489,67.3126918273189,-0.434637944237319,9.13E-07,1.16E-05
"Anidulafungin","L1021-08",3,625.381451186956,601.259582607841,-2.9740745335717,0.006389893214736,0.017352773194414
"Aniracetam","L1021-08",4,4905.51521062993,101.555349229734,-0.002478202184155,0.882979354288692,0.922648088492994
"AZD-9291","L1021-08",4,4575.13166852296,110.858743731089,-0.103069604679057,0.005997014156351,0.016535700121486
"AZD7545","L1021-08",4,4983.34951726317,52.9369183548081,0.02023289564597,0.07025403811947,0.117406790669647
"Beclomethasone dipropionate","L1021-08",4,4434.42944032688,121.324210202513,-0.148134377378343,0.002746571346209,0.009158286478635
"BI6727 (Volasertib)","L1021-08",4,4766.65184728676,40.9432604404627,-0.04390661236824,0.00051865372942,0.002500922983082
"Brexpiprazole","L1021-08",4,4578.51749438386,145.997720741548,-0.102002333186634,0.016622980671378,0.036866652436639
"Capecitabine","L1021-08",4,4650.92065453643,125.134549426708,-0.079366540788591,0.02060327964142,0.043517824627229
"Chloroquine diphosphate","L1021-08",4,5183.34419335225,104.061057110677,0.077000328976651,0.009905725259398,0.024702043840704
"Cilengitide","L1021-08",4,4696.65302688731,123.457462371763,-0.065249852230046,0.034236362602867,0.065019489784696
"Cisapride","L1021-08",4,4832.69307473826,165.22806112413,-0.024055496411736,0.401204700021766,0.486018193592544
"Cytarabine hydrochloride","L1021-08",4,4932.16623869918,33.8761468023058,0.005338558358372,0.461995016964034,0.542055874503202
"Deferasirox","L1021-08",3,403.270960827982,596.286998414872,-3.60706144079881,0.005682497032453,0.015922095373903
"dmso","L1021-08",32,4913.94894431676,95.3024907677147,0,1,1
"Doripenem","L1021-08",4,4861.77471153268,92.8015714120731,-0.015399825989715,0.35250346160964,0.436107223781137
"Efavirenz","L1021-08",2,1063.55801085806,122.080846702978,-2.2079841422424,0.01103017218191,0.026888754155919
"Epinephrine HCl","L1021-08",4,5003.06873477646,87.066532291918,0.025930404717443,0.129635261176962,0.194600540126693
"Etomidate hydrochloride","L1021-08",4,4626.67433892211,187.077828477277,-0.086907313792693,0.052182143598362,0.091946611313691
"Fingolimod (FTY720)","L1021-08",4,4889.27022085655,38.964313024139,-0.007263725632033,0.363865022213959,0.447921014269612
"Fluconazole hydrate","L1021-08",4,1771.99910140368,1182.59524591227,-1.471504995959,0.012978162040227,0.030508711478631
"Glibenclamide","L1021-08",4,5152.62672899599,71.3375659322662,0.068425215076286,0.002617955175863,0.008810352978967
"GLPG0634","L1021-08",4,5051.86895625743,100.65511837156,0.039934348349061,0.064921595789076,0.110207911302023
"Glycopyrrolate","L1021-08",4,4788.13614310005,102.924627590706,-0.037418694625906,0.086678616970666,0.139206844639323
"GSK2126458","L1021-08",4,1401.44903374039,1457.38901771675,-1.80996358917054,0.016982513430189,0.037483559183616
"Haloperidol hydrochloride","L1021-08",4,4709.33211989262,12.7150725670523,-0.061360397718792,5.00E-13,1.50E-11
"Lansoprazole sodium","L1021-08",4,4342.85297315553,28.410681859033,-0.178239756923685,1.32E-13,4.36E-12
"LEE011","L1021-08",4,4776.39990932333,94.5117045401617,-0.040959235363793,0.054737899119055,0.095597903320116
"Losartan","L1021-08",4,4821.78028394852,112.017918858526,-0.027316955690719,0.198725867846011,0.274549993523105
"LY2940680","L1021-08",4,4007.16127488911,90.9587538685262,-0.294302293643393,6.11E-05,0.000440673047386
"LY335979 (Zosuquidar 3HCL)","L1021-08",4,4165.04813674968,115.113700507123,-0.238549698888754,0.000475867536476,0.002375732625284
"Meropenem trihydrate","L1021-08",4,5287.08225306717,84.9144852481667,0.105588903177663,0.001210389412807,0.004844007832226
"Mesoridazine Besylate","L1021-08",4,4887.40002179562,212.590174363351,-0.0078156777541,0.820349308456778,0.870547816864761
"Minoxidil","L1021-08",4,4923.69965607847,143.208757007831,0.002859892375049,0.902134636627047,0.93968397081753
"Nelfinavir","L1021-08",4,5226.45533078247,106.739263245275,0.088949950026862,0.006724971507356,0.018039713256503
"Ondansetron hydrochloride dihydrate","L1021-08",4,3620.17945810411,142.140414887328,-0.440821652459744,0.000200656630755,0.001202115633344
"Orotic acid","L1021-08",4,4785.81861529867,91.7961950064919,-0.038117149134172,0.060985688982846,0.104943251955869
"Oxaliplatin","L1021-08",4,4747.17466823133,101.915654491792,-0.049813734774855,0.040145237146097,0.07355619447436
"Oxybutynin chloride","L1021-08",4,4649.2577257547,82.1535749229425,-0.079882466190066,0.003722194740036,0.011552243329749
"Parecoxib Sodium","L1021-08",4,5147.4702963472,27.5108461278684,0.066980731511858,1.50E-08,2.62E-07
"Pitavastatin","L1021-08",3,321.837633072153,458.653935641141,-3.93247793020048,0.003205590500116,0.010254777376586
"Pizotifen","L1021-08",4,4792.63367067616,101.443860510811,-0.036064197788376,0.091264423980111,0.145040004990899
"Prasugrel hydrochloride","L1021-08",4,4086.79469487736,84.6124141531729,-0.265913098617143,5.24E-05,0.000383349040121
"Pravastatin","L1021-08",4,4766.25804924722,166.582665294322,-0.044025805874787,0.173510095034434,0.245021041345055
"Prilocaine hydrochloride","L1021-08",4,4851.15600137782,122.802429849799,-0.018554294406553,0.387755454548467,0.472621783996498
"PTC124 (Ataluren)","L1021-08",4,4843.51277946189,76.2399490077893,-0.020829120063507,0.161735134053722,0.231033497127318
"Reserpine hydrochloride","L1021-08",4,4762.08832409408,58.5548224707287,-0.045288489230032,0.005685887371763,0.015922095373903
"Resiquimod (R-848)","L1021-08",4,4824.25527265203,77.5522399521809,-0.02657661962494,0.0974901395862,0.153209861654942
"Rosuvastatin","L1021-08",4,1463.83691017384,975.744248779842,-1.74712804002983,0.005778473099383,0.016045001850394
"Salicylic acid","L1021-08",4,4843.31074325723,116.951250525376,-0.02088930008638,0.318424805053501,0.402767651689553
"Saxagliptin","L1021-08",4,4772.8828858743,102.995476829137,-0.042021931406386,0.065200308257914,0.110360453275595
"sn-Glycero-3-phosphocholine","L1021-08",4,5269.87611255212,61.2136577318308,0.100886178261233,0.000147907913683,0.000940237766405
"Stiripentol","L1021-08",4,4715.56308336174,125.327937123076,-0.059452815467176,0.04592116933232,0.082308387824113
"Sunitinib","L1021-08",4,4594.59673558989,109.277076936863,-0.096944625471236,0.006879728279619,0.018330488960656
"T 705","L1021-08",4,5050.90660054713,139.919970277857,0.039659495996414,0.14328773122434,0.210020135239396
"Tandospirone","L1021-08",4,4872.92113204226,129.489112310802,-0.012095995468666,0.57812138333572,0.652738991921598
"Telmisattan","L1021-08",4,4624.58358215263,9249.16716430527,-0.087559403378803,0.954043825238519,0.976770917916391
"Teniposide","L1021-08",4,4588.48073306901,135.450857043499,-0.098866318463951,0.014200587150583,0.032759114115173
"Terbinafine","L1021-08",4,3623.16396136625,128.993598990107,-0.439632773774829,0.000128303288273,0.000828939872275
